"Cikkszám";"Termék Név";"Nettó Ár";"Bruttó Ár"
"414845";"ZYLINDERGEHÄUSE";"23929.13385826772";"30390"
"411823";"ZYLINDERKOPF";"10700.7874015748";"13590"
"412656";"ZYLINDERKOPF";"21724.4094488189";"27590"
"414087";"ZYLINDERKOPF";"11251.96850393701";"14290"
"414187";"ZYLINDERKOPF";"18889.76377952756";"23990"
"414609";"ZYLINDERKOPF";"11094.48818897638";"14090"
"455184";"ZYLINDERKOPF";"22984.25196850394";"29190"
"479633";"ZYLINDERKOPF";"10228.34645669291";"12990"
"479729";"ZYLINDERKOPF";"11645.66929133858";"14790"
"534502";"ZYLINDERKOPF";"9755.905511811023";"12390"
"417640";"ZYLINDERKOPF";"9755.905511811023";"12390"
"418080";"ZYLINDERKOPF";"18811.02362204724";"23890"
"418099";"ZYLINDERKOPF";"18338.58267716536";"23290"
"418248";"ZYLINDERKOPF";"21488.18897637795";"27290"
"492543";"ZYLINDERKOPF";"12275.5905511811";"15590"
"412330";"ZYLINDERKOPF LC 165";"11330.70866141732";"14390"
"412329";"ZYLINDERKOPF LC 170";"11251.96850393701";"14290"
"423077";"ZYLINDERKOPF MONTAGE";"14322.83464566929";"18190"
"P109831890538";"ZYLINDERKOPF SCHRAUBE";"4519.685039370079";"5740"
"534508";"ZYLINDERKOPFDECKEL";"2275.590551181102";"2890"
"P109831890506";"ZYLINDERKOPFDECKEL";"11307.08661417323";"14360"
"P109831890609";"ZYLINDERKOPFDICHT SATZ";"15582.67716535433";"19790"
"411820";"ZYLINDERKOPFDICHTUNG";"464.5669291338583";"590"
"412772";"ZYLINDERKOPFDICHTUNG";"1566.929133858268";"1990"
"414092";"ZYLINDERKOPFDICHTUNG";"1173.228346456693";"1490"
"414190";"ZYLINDERKOPFDICHTUNG";"1724.409448818898";"2190"
"414625";"ZYLINDERKOPFDICHTUNG";"1330.708661417323";"1690"
"534501";"ZYLINDERKOPFDICHTUNG";"1251.968503937008";"1590"
"417658";"ZYLINDERKOPFDICHTUNG";"1330.708661417323";"1690"
"P130592358";"ZYLINDERKOPFDICHTUNG";"9905.511811023622";"12580"
"P130698717";"ZYLINDERKOPFDICHTUNG";"7795.275590551181";"9900"
"412660";"ZYLINDERKOPFDICHTUNG G340";"1645.669291338583";"2090"
"410884";"ZYLINDERKOPFFEDÉL";"1094.488188976378";"1390"
"412649";"ZYLINDERKOPFFEDÉL";"3141.732283464567";"3990"
"479619";"ZYLINDERKOPFFEDÉL";"1645.669291338583";"2090"
"417637";"ZYLINDERKOPFSCHRAUBE";"307.0866141732283";"390"
"414184";"ZYLINDERKOPFSCHRAUBE 10X80";"464.5669291338583";"590"
"416578";"ZYLINDERKOPFSCHRAUBE M5X12";"307.0866141732283";"390"
"416580";"ZYLINDERKOPFSCHRAUBE M6X22";"385.8267716535433";"490"
"544275";"ZYLINDERSCHRAUBE M10X90";"2133.858267716535";"2710"
"A403109";"ZYLINDERSCHRAUBE M5X20 HS3-5";"157.4803149606299";"200"
"B11903";"ZYLINDERSCHRAUBE N.ZEICHNUNG";"275.5905511811023";"350"
"418274";"ZYLINDERSCHRAUBEN";"330.7086614173228";"420"
"P115400400145";"ZYLINDERSTIFT   PS 600/700";"1314.96062992126";"1670"
"P115M00400145";"ZYLINDERSTIFT  (400400145)";"661.4173228346457";"840"
"B15589";"ZYLINDERSTIFT 4*16 DIN 7 ES";"236.2204724409449";"300"
"414305";"ZYLINDERSTIFT D6X50 DIN6325";"937.007874015748";"1190"
"B08607";"ZYSTI 10H8*22 DIN7-ST VERZ";"307.0866141732283";"390"
"B13151";"ZYSTI ISO2338-B-8*24-ST*-VERZ.";"118.1102362204724";"150"
"413501";"Fogaskerék";"5503.937007874016";"6990"
"411602";"Kapcsoló fogantyú HT 600";"3535.433070866142";"4490"
"411585";"Kapcsoló kar";"2039.370078740157";"2590"
"409247";"Védőpajzs";"2850.393700787401";"3620"
"MEAP165015";"Lemez főbiztosíték 100A";"70.86614173228347";"90"
"MEAP165010";"Lemez főbiztosíték 30A";"70.86614173228347";"90"
"MEAP165011";"Lemez főbiztosíték 40A";"70.86614173228347";"90"
"MEAP165012";"Lemez főbiztosíték 50A";"70.86614173228347";"90"
"MEAP165013";"Lemez főbiztosíték 60A";"70.86614173228347";"90"
"MEAP165014";"Lemez főbiztosíték 80A";"70.86614173228347";"90"
"KRDE135006TR13";"Tömlő 13x5.00-6 TR13";"1897.637795275591";"2410"
"KRDE135006TR87";"Tömlő 13x5.00-6 TR87";"2826.771653543307";"3590"
"KRDE156006TR13";"Tömlő 15x6.00-6 TR13";"2275.590551181102";"2890"
"KRDE156006TR87";"Tömlő 15x6.00-6 TR87";"2488.188976377953";"3160"
"GRDE810350400613";"Tömlő 3.50/4.00-6 TR13";"3141.7323";"3990"
"418066";"Dugattyúgyűrű garnitúra PRO 700V2";"5582.677165354331";"7090"
"418139";"Feszültségszabályzó PRO 700";"5503.937007874016";"6990"
"455283";"Forgattyúsház tömítés";"1724.409448818898";"2190"
"418063";"Forgattyúsház tömítés";"1803.149606299213";"2290"
"418083";"Gyújtógyertya";"3220.472440944882";"4090"
"418125";"Gyújtótekercs";"9283.464566929133";"11790"
"418112";"Légszűrőfedél zárócsavar";"779.5275590551181";"990"
"418047";"Lendkerék PRO 700V2 (LC2P77F)";"30228.34645669291";"38390"
"418110";"Levegőszűrő AL-KO PRO 700V2";"4401.574803149606";"5590"
"GRDE55800420";"Levegőszűrő Loncin 180100109-0001 - Eredeti";"3976.377952755905";"5050"
"418060";"Motorolaj szűrő";"1251.968503937008";"1590"
"418140";"Nívópálca kpl";"3141.732283464567";"3990"
"418050";"Olaj leeresztő zárócsavar";"622.0472440944882";"790"
"418051";"Olajnyomás kapcsoló";"4480.314960629921";"5690"
"418138";"Olajszűrő";"5031.496062992126";"6390"
"GRDE55800128";"Olajszűrő LONCIN 150350023-0001 - Eredeti";"5425.196850393701";"6890"
"418124";"Önindító PRO 700";"28503.93700787401";"36200"
"419678";"Önindító PRO 700";"44401.5748031496";"56390"
"418117";"Porlasztó PRO 700";"36133.85826771653";"45890"
"418075";"Szelep készlet";"11645.66929133858";"14790"
"418087";"Szelepfedél tömítés";"937.007874015748";"1190"
"418103";"Üzemanyag szivattyú";"11488.18897637795";"14590"
"418068";"Vezérműtengely";"13062.99212598425";"16590"
"GRDE33270001";"Olajszűrő (alacsony) B&S 492932S - utángyártott";"1795.275590551181";"2280"
"GPPL0501001";"Olajszűrő (alacsony) B&S 492932S - utángyártott";"1173.228346456693";"1490"
"GRDE33270808";"Olajszűrő B&S 795990 - utángyártott";"3614.173228346457";"4590"
"GPPL0520001";"OLAJSZŰRŐ KAWASAKI - utángyártott";"1251.968503937008";"1590"
"GRDE33270005";"Olajszűrő Kawasaki 49065-2071 - utángyártott";"1598.425196850394";"2030"
"GPPL0521001";"Olajszűrő KOHLER 1205001 - utángyártott";"1488.188976377953";"1890"
"GPPL0599002";"Olajszűrő MTD 751-12690 - utángyártott";"2039.370078740157";"2590"
"GPPL0501003";"OLAJSZŰRŐ TRAKTOROK MAGAS B&S 491056 - utángyártott";"1566.929133858268";"1990"
"KRFGP453423";"Kerékpersely Ø 10 mm";"55.11811023622047";"70"
"KRFGP453424";"Kerékpersely Ø 12 mm";"55.11811023622047";"70"
"KRFGP453425";"Kerékpersely Ø 12,7 mm";"55.11811023622047";"70"
"KRFGP453422";"Kerékpersely Ø 8 mm";"55.11811023622047";"70"
"GRDE81070036";"Tömlő 11x4.00-4 TR87";"2283.464566929134";"2900"
"KRDE3504004TR87";"Tömlő 3.50x4.00-4 TR87";"2338.582677165354";"2970"
"KRDE50010TR13";"Tömlő 5.00-10 TR13";"2984.251968503937";"3790"
"GRDE81016X650813";"Tömlő 16x6.50-8 TR13";"3929.1339";"4990"
"KRDE166508TR87";"Tömlő 16x6.50-8 TR87";"3929.1339";"4990"
"KRDE186508TR13";"Tömlő 18x6.50-8 TR13";"3842.51968503937";"4880"
"KRDE188508TR13";"Tömlő 18x8.50-8 TR13";"3858.267716535433";"4900"
"KRDE189508TR13";"Tömlő 18x9.50-8 TR13";"3858.267716535433";"4900"
"KRDE2010008TR13";"Tömlő 20x10.00-8 TR13";"5488.189";"6970"
"RP8-760";"SNAPPER 22252 - utángyártott / Más típusokhoz is!";"17401.57480314961";"22100"
"IMAXMDP100";"Automata biztosíték 100A 58V MIDI - kiárusítás!";"716.5354330708661";"910"
"IMAXMDP050";"Automata biztosíték 50A 58V MIDI - kiárusítás!";"716.5354330708661";"910"
"GPPL0812014";"Indító harang - kínai fűkaszák 43/52 cm3";"228.3464566929134";"290"
"GPPL0801003";"Indító kilincs reteszelő B&S 692299 - utángyártott";"464.5669291338583";"590"
"GPPL0801004";"Indító kulissza készlet B&S 492333 - utángyártott";"1015.748031496063";"1290"
"GPPL0802001";"Indító kulissza készlet HONDA GCV - utángyártott";"307.0866141732283";"390"
"544239";"BBC-bowden kpl.";"11803.14960629921";"14990"
"410770";"Bowden";"12118.11023622047";"15390"
"492164";"Bowden";"4165.354330708661";"5290"
"531716";"Bowden FLEURELLE BA471 METRO";"8543.307086614173";"10850"
"470152";"Bowden speed cont 1170 VA 46/52";"10700.7874015748";"13590"
"453756";"BOWDEN SPEED CONTROL 1500 MM NHC";"2275.590551181102";"2890"
"451090";"BOWDEN VEZETŐ KONZOL";"464.5669291338583";"590"
"492179";"Bowdenrögzítő";"307.0866141732283";"390"
"465860";"Fékbowden";"6629.921259842519";"8420"
"479531";"Gázbowden";"7787.40157480315";"9890"
"451849";"Gázbowden 1260 mm";"3614.173228346457";"4590"
"453751";"Gázbowden 1370 MM NHC";"2118.110236220472";"2690"
"546493";"Gázbowden karos 1145 mm";"3535.433070866142";"4490"
"545187";"Gázbowden PREMIUM 52";"7472.44094488189";"9490"
"450756";"Hajtás bowden";"2826.771653543307";"3590"
"470138";"Hajtás bowden 1224 47/53";"3456.692913385827";"4390"
"470139";"Hajtás bowden 1295 mm";"3299.212598425197";"4190"
"454773";"Hajtás bowden 1300 NHC";"3456.692913385827";"4390"
"334105";"Hajtás bowden 44  HL1370";"5188.976377952756";"6590"
"526925";"Hajtás bowden 46";"6157.48031496063";"7820"
"549708";"Hajtásbowden";"5110.23622047244";"6490"
"453749";"Hajtásbowden 1250 MM NHC";"3456.692913385827";"4390"
"527718";"Hajtásbowden 1300 - megszűnt";"5110.23622047244";"6490"
"453755";"Hajtásbowden 1380 MM NHC";"3299.212598425197";"4190"
"512792";"Hajtásbowden 4300BR";"15929.13385826772";"20230"
"343523";"Hajtásbowden 4BHR";"5346.456692913386";"6790"
"545033";"Hajtásbowden XXL 51";"6968.503937007874";"8850"
"479064";"Hajtáskapcsoló bowden";"8519.685";"10820"
"531072";"Hajtáskapcsoló bowden";"2984.251968503937";"3790"
"454808";"Hajtáskapcsoló bowden 1220";"2748.031496062992";"3490"
"453741";"Hajtáskapcsoló bowden 1290mm";"2488.188976377953";"3160"
"492224";"Hajtáskapcsoló bowden EASY 5.1 SP-S";"4007.874015748032";"5090"
"460905";"Hajtáskapcsoló bowden VARIO";"17551.1811023622";"22290"
"545163";"Hajtáskapcsoló bowden XXL-42";"11622.04724409449";"14760"
"460223";"Indítókapcsoló bowden vezérlő karral TNM 1045/90";"36921.25984251968";"46890"
"479431";"Kerékhajtás kapcsoló bowden  GREENZONE 460 VS";"8496.062992125984";"10790"
"460927";"Késfék bowden";"11330.70866141732";"14390"
"479033";"Késfék bowden";"6921.259842519685";"8790"
"479065";"Késfék bowden";"3535.433070866142";"4490"
"479165";"Késfék bowden";"9283.464566929133";"11790"
"525769";"Késfék bowden 1060mm";"1881.889763779528";"2390"
"523379";"Késfék bowden 840mm";"7102.362204724409";"9020"
"479932";"Késfék bowden GREENZONE 460VS";"9362.204724409448";"11890"
"546856";"Késfék bowden RT470 (CENTURA)";"5614.173228346456";"7130"
"453740";"Késfék bowden TM 1180 MM NHC";"1881.889763779528";"2390"
"453753";"Késfék bowden TM 1230 MM NHC";"1881.889763779528";"2390"
"457511";"Késfék bowden TM 1230 MM NHC";"2275.590551181102";"2890"
"460993";"Késfék bowden TM L1005";"6732.283464566929";"8550"
"479183";"Késfékbowden";"9440.944881889764";"11990"
"479530";"Késfékbowden";"7787.40157480315";"9890"
"528143";"Késfékbowden";"4795.275590551181";"6090"
"528144";"Késfékbowden 1310/195";"3929.133858267716";"4990"
"528146";"Késfékbowden L=1050";"5692.913385826771";"7230"
"526703";"Késfékbowden TM 1000 SPIRAL";"8188.976377952756";"10400"
"455897";"Késfékbowden TM 1000 SPIRAL";"4480.314960629921";"5690"
"451762";"Késfékbowden TM 1100 SPIRAL";"4204.724409448819";"5340"
"452061";"Késfékbowden TM 1130 SPIRAL";"1881.889763779528";"2390"
"523378";"Késfékbowden TM 1150 SPIRAL";"1881.889763779528";"2390"
"453071";"Késfékbowden TM 1160 SPIRAL";"2118.110236220472";"2690"
"455861";"Késfékbowden TM 1180 SPIRAL";"1881.889763779528";"2390"
"524651";"Késfékbowden TM 1200 SPIRAL";"3354.330708661417";"4260"
"460902";"Kormánybowden VARIO";"14086.61417322835";"17890"
"545108";"Kupplung bowden XXL 79";"8338.582677165354";"10590"
"479487";"Sebesség szabályozó bowden GREENZONE 460 VS";"11803.14960629921";"14990"
"452670";"Sebességszabályozó bowden VS T60 1290 B&S R9005";"9204.72440944882";"11690"
"545034";"Sebességváltó bowden";"7889.763779527559";"10020"
"479034";"Szivató bowden";"3299.212598425197";"4190"
"479931";"Szivató bowden GREENZONE 460 VS";"9598.425196850394";"12190"
"460944";"Szivató bowden karral 1080 - már nem rendelhető!";"4992.125984251968";"6340"
"479147";"Szivatóbowden APL";"9440.944881889764";"11990"
"47903801";"Szivatókar kpl.";"11173.22834645669";"14190"
"417765";"Akkumulátor töltő GS 7,2 LI";"7472.44094488189";"9490"
"411795";"Akkumulátortöltő GS 3,7 Li MultiCut-hoz";"11645.66929133858";"14790"
"411589";"Hálózati kábel KPL.";"9283.464566929133";"11790"
"411793";"Kábelköteg komplett a 112785 teleszkópos tolókarhoz";"8338.582677165354";"10590"
"411587";"Kapcsoló";"5897.63779527559";"7490"
"411794";"Panel + csatlakozó + akku LI-ION 5,4 WH";"19362.20472440945";"24590"
"LEVGP0172";"Védőkesztyű 2X mártott erősített 10-es méret (XXL)";"464.5669291338583";"590"
"KRDEKG0100110P120";"Védőkesztyű mártott - vékony szerelőkesztyű 10-es méret (XL)";"385.8267716535433";"490"
"KRDEKG0100109P012";"Védőkesztyű mártott - vékony szerelőkesztyű 9-es méret (XL)";"385.8267716535433";"490"
"46311101";"Ajtó rögzítő klipsz";"622.0472440944882";"790"
"514386";"Ajtó rugó jobb";"464.5669291338583";"590"
"700201";"Alátét 8,2 DIN6798 VZ";"2826.771653543307";"3590"
"41283201";"Alsó tolókar CL 4.2E+";"5897.63779527559";"7490"
"417781";"BOX KPL. 3.87 E";"17472.4409";"22190"
"412863";"Burkolat";"2039.370078740157";"2590"
"41286901";"Csapszeg műanyag";"322.8346456692913";"410"
"349507";"Csavar 4X25 VZ 2806102";"385.8267716535433";"490"
"703704";"Csavar ST3,5X13";"110.2362204724409";"140"
"412814";"Ékszíjtárcsa kicsi";"2118.110236220472";"2690"
"412875";"Ékszíjtárcsa kicsi";"1724.409448818898";"2190"
"412478";"Ékszíjtárcsa KPL. 38.2E";"4952.755905511811";"6290"
"463819";"Első tengely 34 E";"3220.472440944882";"4090"
"463812";"Első tengely 40 E";"3291.338582677166";"4180"
"441575";"Első tengely 40 E";"9913.385826771653";"12590"
"513971";"Első tengely CLASSIC 38";"1708.661417322835";"2170"
"441573";"Elsőtegely 34 E";"12669.29133858268";"16090"
"463209";"Elsőtengely";"3771.653543307087";"4790"
"463274";"Fedél rugó";"779.5275590551181";"990"
"531025";"Fedél rugó";"322.8346456692913";"410"
"463415";"Fedél rugó 34/40 E+";"779.5275590551181";"990"
"463277";"Fedél tengely";"700.7874015748031";"890"
"412792";"Fedélrugó";"385.8267716535433";"490"
"412839";"Fedéltengely";"622.0472440944882";"790"
"41283740";"Fűgyűjtő ajtó";"3299.212598425197";"4190"
"46312940";"Fűgyűjtő alsórész";"12118.11023622047";"15390"
"54889440";"Fűgyűjtő fedél CL 3.2E";"2007.874015748032";"2550"
"463909";"Fűgyűjtő felsőrész KPL. Comfort 40E (112858)";"10700.7874015748";"13590"
"412473";"Fűgyűjtó kosár kpl. 3.82SE";"9362.204724409448";"11890"
"418158";"Fűgyűjtő kosár KPL. 34.8 LI";"12433.07086614173";"15790"
"419989";"Fűgyűjtő kpl.";"14322.83464566929";"18190"
"46394340";"Fűgyűjtő zárófedél 34 KPL.";"5110.23622047244";"6490"
"54889801";"Fűgyűjtőkosár felsőrész";"6488.188976377953";"8240"
"54844801";"Fűgyűjtőkosár felsőrész KPL. 38 E";"9448.818897637795";"12000"
"41291440";"Fűkidobó ajtó";"5346.456692913386";"6790"
"41278915";"Fűkidobó zárófedél CL 3.25E";"5188.976377952756";"6590"
"46379501";"Futómű konzol első COMFORT 40E";"858.267716535433";"1090"
"46379601";"Futómű konzol hátsó COMFORT 40E";"1251.968503937008";"1590"
"46378901";"Futómű összekötőelem hátsó R9005";"1566.929133858268";"1990"
"531505";"Gyűjtőfedél rugó - bal CLASSIC 32/38";"708.6614173228346";"900"
"513286";"Gyűjtőfedél rugó - jobb CLASSIC 32/38";"299.2125984251969";"380"
"442488";"Gyűjtőzsák";"11251.96850393701";"14290"
"474258";"Hajtásszíj";"5425.196850393701";"6890"
"463820";"Hátsó tengely COMFORT 34 E / LI";"3165.354330708662";"4020"
"463813";"Hátsó tengely COMFORT 40E";"3692.913385826771";"4690"
"441576";"Hátsó tengely Comfort 40E";"5425.196850393701";"6890"
"463210";"Hátsótengely Classic 40E Plus";"3929.133858267716";"4990"
"412876";"Hosszbordás szíj";"2669.291338582677";"3390"
"423452";"Hosszbordás szíj";"1566.9291";"1990"
"412797";"Húzórugó";"385.8267716535433";"490"
"463946";"Húzórugó";"779.5275590551181";"990"
"412937";"Húzórugó magasságállítóhoz CLASSIC 3.87E";"700.7874015748031";"890"
"317280";"Kábel rögzítő";"700.7874015748031";"890"
"41283101";"Kábel tartó";"464.5669291338583";"590"
"46042001";"Kábelrögzítő klipsz";"858.267716535433";"1090"
"32551802";"Kábeltartó";"283.4645669291339";"360"
"46200802";"Kábeltartó";"779.5275590551181";"990"
"41296002";"Kapcsoló kar";"6370.07874015748";"8090"
"4415221002";"Kapcsoló kar MOWEO R3000";"9440.944881889764";"11990"
"41295901";"Kapcsoló konzol";"5188.976377952756";"6590"
"460794";"Kapcsolókengyel csukló COMFORT 40E";"960.6299212598425";"1220"
"44152101";"Kerékhajtás kapcsoló kar MOWEO R9005";"5976.377952755905";"7590"
"46320701";"Központi magasságállító kar";"779.5275590551181";"990"
"412813";"Laposszíj";"2196.850393700787";"2790"
"46379734";"Magasság állító fedél skálázott";"803.1496062992126";"1020"
"413874";"Magasság állító kar Comfort 38.4 Li";"1094.488188976378";"1390"
"46379401";"Magasság állító kar Comfort 40E R9005";"1645.669291338583";"2090"
"474263";"Magasság állító rugó Classic 322SE";"700.7874015748031";"890"
"46321201";"Magasság állító stift COMFORT 34E";"858.267716535433";"1090"
"41293591";"Magasságállító kar";"3929.133858267716";"4990"
"46378801";"Magasságállító kar";"858.267716535433";"1090"
"46327001";"Magasságállító kar CLASSIC 34E PLUS - megszűnik!";"1913.385826771653";"2430"
"41287002";"Magasságállító kar Classic 4.2E Plus";"4952.755905511811";"6290"
"46378701";"Magasságállító kar Comfort 34E";"1251.968503937008";"1590"
"46321102";"Magasságállító kar gomb";"1724.409448818898";"2190"
"417793";"Magasságállító KPL. 4.27 E";"5582.677165354331";"7090"
"492364";"MOTOR 46.9 LI 40V/800W";"48811.02362204724";"61990"
"51393301";"Motor fedél CLASSIC 38";"6590.551181102363";"8370"
"47918901";"Motorfedél";"11094.48818897638";"14090"
"51350601";"Motorfedél R9005";"2984.251968503937";"3790"
"C30160510";"Motorház";"2913.385826771654";"3700"
"46393101";"Mulcsbetét COMFORT 40 E";"9755.905511811023";"12390"
"413833";"Persely magasságállítóhoz";"385.8267716535433";"490"
"503145";"Rögzítő bilincs D20 R9005";"1338.582677165354";"1700"
"530505";"Szigetelőtest alsó tolókarhoz";"708.6614173228346";"900"
"412812";"Szíjtárcsa nagy";"9362.204724409448";"11890"
"418143";"Takaró fedél 34.8 Li";"5346.456692913386";"6790"
"544094";"Takarósapka fedéltengelyhez D8 Premium Bio 42/48 E";"385.8267716535433";"490"
"470158";"Tengely rögzítő klipsz fűkidobóhoz CLASSIC 32/38 E";"622.0472440944882";"790"
"463189";"Tengely rögzítő konzol Comfort 34E/40E";"464.5669291338583";"590"
"46316540";"Tolókar alsó";"5425.196850393701";"6890"
"54889201";"Tolókar alsó";"4244.094488188976";"5390"
"470219";"Tolókar alsó 3.2 / 3.8 E";"2984.251968503937";"3790"
"52450101";"Tolókar alsó 38E";"15708.66141732283";"19950"
"417770";"Tolókar alsó 4.27 E";"5503.937007874016";"6990"
"412840";"Tolókar rögzítő alsó CLASSIC 4.2 E+";"858.267716535433";"1090"
"41284002";"Tolókar rögzítő alsó CLASSIC 4.2 E+";"2196.850393700787";"2790"
"413824";"Tolókar rögzítő csavarkészlet";"464.5669291338583";"590"
"46343002";"Tolókar rögzítő készlet M8X40";"1803.149606299213";"2290"
"524833";"Tolókar rögzítő készlet R9005";"1307.086614173228";"1660"
"B1400922";"Tolókar rögzítő tárcsa";"937.007874015748";"1190"
"41292801";"Tolókartartó konzol belső, bal oldali";"1330.708661417323";"1690"
"41292501";"Tolókartartó konzol belső, jobb oldali";"1330.708661417323";"1690"
"GPPL2812016";"Láncfeszítő komplett kínai láncfűrészek";"307.0866141732283";"390"
"BRST593960";"Indító harang B&S 593960 - gyári";"2818.897637795275";"3580"
"BRST492833";"Indító kilincs kpl. B&S 492833";"1598.425196850394";"2030"
"BRST590607";"Indítószerkezet B&S 590607 - gyári";"13244.09448818898";"16820"
"BRST84010941";"Indítószerkezet B&S 593959 - Gyári";"12590.5512";"15990"
"BRST594062";"Indítószerkezet B&S 594062 - Gyári";"15811.02362204724";"20080"
"BRST796497";"Indítószerkezet B&S 796497 - Gyári";"16637.79527559055";"21130"
"BRST498144";"Kötéltárcsa Kpl. B&S 498144 (QUANTUM) - gyári";"5472.44094488189";"6950"
"467411";"Áramlás érzékelő";"7866.141732283464";"9990"
"467768";"Áramlás érzékelő";"13850.3937007874";"17590"
"467481";"Forgórész";"13456.69291338583";"17090"
"467527";"Forgórész JET/HW/HWA FMS 6000";"19519.68503937008";"24790"
"467778";"Kapcsoló egység JET 4000/4000-3/5000/6000-5 PREMIUM";"20070.86614173228";"25490"
"460162";"Kapcsoló JET";"2984.251968503937";"3790"
"477017";"Kapcsoló JET 300/3500";"5346.456692913386";"6790"
"462804";"Kapcsoló JET F";"3299.212598425197";"4190"
"477596";"Kapcsoló panel HWA 3600 CLASSIC F";"15267.71653543307";"19390"
"418208";"Kapcsolódoboz HWI 600 ECO";"5346.456692913386";"6790"
"463623";"Kapcsolóház tömítés";"937.007874015748";"1190"
"462239";"Kondenzátor 10 μF";"2669.291338582677";"3390"
"406113";"Kondenzátor 16 μF (330873)";"10031.49606299213";"12740"
"330873";"Kondenzátor 16 μF D36";"2456.692913385827";"3120"
"462931";"Kondenzátor 16 µF vezetékes";"5031.496062992126";"6390"
"462890";"Kondenzátor 20 μF kábellel";"4559.055118110236";"5790"
"312001";"Kondenzátor 8 μF 45 Z";"1559.055118110236";"1980"
"462794";"Motorpajzs";"14480.31496062992";"18390"
"467439";"Nyomás szenzor csatlakozó kábel";"12984.25196850394";"16490"
"477185";"Nyomás szenzor kpl. HWA 1-lépcsős";"21015.74803149606";"26690"
"467431";"Nyomásérzékelő szenzor kpl.";"13535.43307086614";"17190"
"477298";"Panel HWA";"42984.25196850394";"54590"
"46234802";"SCHALTERGEHÄUSE";"5897.63779527559";"7490"
"414762";"Stop kapcsoló BMP14000";"3614.173228346457";"4590"
"414660";"Stop kapcsoló BMP30000";"3614.173228346457";"4590"
"467443";"Vezérlő egység HW 4000";"22354.33070866142";"28390"
"467442";"Vezérlőpanel display-el HW PREMIUM";"41724.4094488189";"52990"
"409416";"Villamos szerelvény doboz HW";"6976.377952755905";"8860"
"GPPL0801020";"ELEKTROMOS INDÍTÓ BRIGGS&STRATTON 2 HENGER 393017 - utángyártott";"19992.12598425197";"25390"
"GRDE18270004";"Önidító TECUMSEH 36795 - utángyártott";"25196.85039370079";"32000"
"GRDE18270001";"Önindító B&S 497595 - utángyártott";"15708.66141732283";"19950"
"GRDE18270002";"Önindító B&S 497596 - utángyártott";"18622.04724409449";"23650"
"GRDE18270033";"Önindító B&S 498148 - utángyártott";"23299.2125984252";"29590"
"GRDE18270190";"Önindító B&S 693551 - utángyártott";"21519.685";"27330"
"GPPL0801010";"Önindító bendix javítókészlet B&S 396865 - utángyártott";"4086.614173228346";"5190"
"GPPL0801011";"Önindító bendix javítókészlet B&S 696541 - utángyártott";"3377.952755905512";"4290"
"GPPL0801023";"Önindító fogaskerék B&S 593935 - utángyártott";"2826.771653543307";"3590"
"GRDE18270003";"Önindító TECUMSEH 36914 - utángyártott";"29055.11811023622";"36900"
"346680";"Orsófedél GT350";"3299.212598425197";"4190"
"LEVGP1213";"Szilikon üzemanyagtömlő 2.4 x 4.8 mm ˙(50m-es tekercsben)";"19606.29921259842";"24900"
"LEVGP0270";"Szilikon üzemanyagtömlő 3.2 x 4.8 mm ˙(50m-es tekercsben)";"16456.69291338582";"20900"
"LEVGP0569";"Szilikon üzemanyagtömlő 3.2 x 5.3 mm ˙(50m-es tekercsben)";"11062.99212598425";"14050"
"LEVGP0568";"Szilikon üzemanyagtömlő 5.0 x 8.0 mm ˙(50m-es tekercsben)";"29913.38582677165";"37990"
"GPPL1006002";"ÜZEMANYAG VEZETÉK SÁRGA ÁTLÁTSZŐ2,0MMX3,5MM 15M - utángyártott";"3377.952755905512";"4290"
"GPPL1006003";"ÜZEMANYAG VEZETÉK SÁRGA ÁTLÁTSZŐ2,5MM X 5,0MM 15M - utángyártott";"4165.354330708661";"5290"
"GPPL1006004";"ÜZEMANYAG VEZETÉK SÁRGA ÁTLÁTSZŐ3,5MM X 6,5MM 15M - utángyártott";"5188.976377952756";"6590"
"LEVGP1099";"Fűrészlánc szegecselő asztali";"18622.04724409449";"23650"
"LEVGP1103";"Láncélező korong 105x22,3x3,2mm";"1598.425196850394";"2030"
